id,year,term,r1,r2,r3,r4,r5,b1,b2,ball,date,real_date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
15104,2015,104,19,34,30,25,16,4,9,2,20150907,2015-09-07,2015-04-17,2015-05-02,2015-04-28,2015-04-23,2015-04-14,2015-09-18,2015-10-03,2015-09-29,2015-09-24,2015-09-15
15105,2015,105,15,21,8,27,9,9,5,2,20150909,2015-09-09,2015-09-14,2015-09-20,2015-09-07,2015-09-26,2015-09-08,2015-05-11,2015-05-17,2015-05-04,2015-05-23,2015-05-05
15106,2015,106,13,2,11,22,30,3,2,2,20150912,2015-09-12,2015-03-07,2015-02-24,2015-03-05,2015-03-16,2015-03-24,2015-02-07,2015-01-27,2015-02-05,2015-02-16,2015-02-24
15107,2015,107,23,28,3,25,29,7,6,1,20150914,2015-09-14,2015-07-21,2015-07-26,2015-07-01,2015-07-23,2015-07-27,2015-06-23,2015-06-28,2015-06-03,2015-06-25,2015-06-29
15108,2015,108,26,16,13,31,1,7,12,1,20150916,2015-09-16,2015-07-24,2015-07-14,2015-07-11,2015-07-29,2015-06-29,2015-12-25,2015-12-15,2015-12-12,2015-12-30,2015-11-30
15109,2015,109,1,6,31,22,11,12,3,1,20150919,2015-09-19,2015-11-30,2015-12-05,2015-12-30,2015-12-21,2015-12-10,2015-02-23,2015-02-28,2015-03-25,2015-03-16,2015-03-05
15110,2015,110,2,10,7,30,22,7,11,3,20150921,2015-09-21,2015-06-30,2015-07-08,2015-07-05,2015-07-28,2015-07-20,2015-10-27,2015-11-04,2015-11-01,2015-11-24,2015-11-16
15111,2015,111,16,24,7,8,28,10,3,3,20150923,2015-09-23,2015-10-13,2015-10-21,2015-10-04,2015-10-05,2015-10-25,2015-03-10,2015-03-18,2015-03-01,2015-03-02,2015-03-22
15112,2015,112,19,15,5,28,4,11,4,2,20150926,2015-09-26,2015-11-13,2015-11-09,2015-10-30,2015-11-22,2015-10-29,2015-04-17,2015-04-13,2015-04-03,2015-04-26,2015-04-02
15113,2015,113,1,14,21,29,33,10,2,2,20150928,2015-09-28,2015-09-28,2015-10-11,2015-10-18,2015-10-26,2015-10-30,2015-01-26,2015-02-08,2015-02-15,2015-02-23,2015-02-27
15114,2015,114,31,24,9,34,18,2,10,3,20150930,2015-09-30,2015-02-25,2015-02-18,2015-02-03,2015-02-28,2015-02-12,2015-10-28,2015-10-21,2015-10-06,2015-10-31,2015-10-15
15115,2015,115,12,14,8,16,13,3,9,1,20151003,2015-10-03,2015-03-06,2015-03-08,2015-03-02,2015-03-10,2015-03-07,2015-09-11,2015-09-13,2015-09-07,2015-09-15,2015-09-12
15116,2015,116,10,33,19,7,24,7,3,2,20151005,2015-10-05,2015-07-08,2015-07-31,2015-07-17,2015-07-05,2015-07-22,2015-03-04,2015-03-27,2015-03-13,2015-03-01,2015-03-18
15117,2015,117,20,6,33,30,17,11,10,3,20151007,2015-10-07,2015-11-14,2015-10-31,2015-11-27,2015-11-24,2015-11-11,2015-10-17,2015-10-03,2015-10-30,2015-10-27,2015-10-14
15118,2015,118,31,20,7,24,3,4,9,2,20151010,2015-10-10,2015-04-29,2015-04-18,2015-04-05,2015-04-22,2015-04-01,2015-09-30,2015-09-19,2015-09-06,2015-09-23,2015-09-02
15119,2015,119,21,12,8,1,16,6,11,3,20151012,2015-10-12,2015-06-21,2015-06-12,2015-06-08,2015-06-01,2015-06-16,2015-11-15,2015-11-06,2015-11-02,2015-10-26,2015-11-10
15120,2015,120,9,24,15,32,1,5,10,2,20151014,2015-10-14,2015-05-05,2015-05-20,2015-05-11,2015-05-28,2015-04-27,2015-10-06,2015-10-21,2015-10-12,2015-10-29,2015-09-28
15121,2015,121,4,28,27,17,2,4,6,1,20151017,2015-10-17,2015-04-02,2015-04-26,2015-04-25,2015-04-15,2015-03-31,2015-06-04,2015-06-28,2015-06-27,2015-06-17,2015-06-02
15122,2015,122,11,26,35,15,13,6,11,3,20151019,2015-10-19,2015-06-11,2015-06-26,2015-07-05,2015-06-15,2015-06-13,2015-11-05,2015-11-20,2015-11-29,2015-11-09,2015-11-07
15123,2015,123,4,29,30,27,15,10,2,2,20151021,2015-10-21,2015-10-01,2015-10-26,2015-10-27,2015-10-24,2015-10-12,2015-01-29,2015-02-23,2015-02-24,2015-02-21,2015-02-09
15124,2015,124,6,4,12,31,32,6,3,3,20151024,2015-10-24,2015-06-06,2015-06-04,2015-06-12,2015-07-01,2015-07-02,2015-02-28,2015-02-26,2015-03-06,2015-03-25,2015-03-26
15125,2015,125,2,28,17,3,15,10,8,2,20151026,2015-10-26,2015-09-29,2015-10-25,2015-10-14,2015-09-30,2015-10-12,2015-07-28,2015-08-23,2015-08-12,2015-07-29,2015-08-10
15126,2015,126,5,21,4,9,8,3,6,2,20151028,2015-10-28,2015-02-27,2015-03-15,2015-02-26,2015-03-03,2015-03-02,2015-06-05,2015-06-21,2015-06-04,2015-06-09,2015-06-08
15127,2015,127,9,19,11,30,14,8,3,1,20151031,2015-10-31,2015-08-04,2015-08-14,2015-08-06,2015-08-25,2015-08-09,2015-03-03,2015-03-13,2015-03-05,2015-03-24,2015-03-08
15128,2015,128,30,32,23,12,10,4,3,2,20151102,2015-11-02,2015-04-28,2015-04-30,2015-04-21,2015-04-10,2015-04-08,2015-03-24,2015-03-26,2015-03-17,2015-03-06,2015-03-04
15129,2015,129,1,29,25,6,23,3,9,2,20151104,2015-11-04,2015-02-23,2015-03-23,2015-03-19,2015-02-28,2015-03-17,2015-08-31,2015-09-28,2015-09-24,2015-09-05,2015-09-22
15130,2015,130,31,17,32,34,25,2,12,2,20151107,2015-11-07,2015-02-25,2015-02-11,2015-02-26,2015-02-28,2015-02-19,2015-12-30,2015-12-16,2015-12-31,2016-01-02,2015-12-24
15131,2015,131,19,17,27,11,20,2,3,3,20151109,2015-11-09,2015-02-13,2015-02-11,2015-02-21,2015-02-05,2015-02-14,2015-03-13,2015-03-11,2015-03-21,2015-03-05,2015-03-14
15132,2015,132,3,8,18,14,27,5,1,2,20151111,2015-11-11,2015-04-29,2015-05-04,2015-05-14,2015-05-10,2015-05-23,2014-12-31,2015-01-05,2015-01-15,2015-01-11,2015-01-24
15133,2015,133,25,7,3,8,30,4,8,1,20151114,2015-11-14,2015-04-23,2015-04-05,2015-04-01,2015-04-06,2015-04-28,2015-08-20,2015-08-02,2015-07-29,2015-08-03,2015-08-25
15134,2015,134,35,1,2,15,6,4,7,2,20151116,2015-11-16,2015-05-03,2015-03-30,2015-03-31,2015-04-13,2015-04-04,2015-08-02,2015-06-29,2015-06-30,2015-07-13,2015-07-04
15135,2015,135,16,25,5,20,29,8,6,1,20151118,2015-11-18,2015-08-11,2015-08-20,2015-07-31,2015-08-15,2015-08-24,2015-06-16,2015-06-25,2015-06-05,2015-06-20,2015-06-29
15136,2015,136,20,29,5,23,32,10,2,1,20151121,2015-11-21,2015-10-17,2015-10-26,2015-10-02,2015-10-20,2015-10-29,2015-02-14,2015-02-23,2015-01-30,2015-02-17,2015-02-26
15137,2015,137,23,17,26,14,21,8,11,3,20151123,2015-11-23,2015-08-18,2015-08-12,2015-08-21,2015-08-09,2015-08-16,2015-11-17,2015-11-11,2015-11-20,2015-11-08,2015-11-15
15138,2015,138,1,29,32,20,16,4,7,1,20151125,2015-11-25,2015-03-30,2015-04-27,2015-04-30,2015-04-18,2015-04-14,2015-06-29,2015-07-27,2015-07-30,2015-07-18,2015-07-14
15139,2015,139,5,2,3,32,25,5,7,2,20151128,2015-11-28,2015-05-01,2015-04-28,2015-04-29,2015-05-28,2015-05-21,2015-07-03,2015-06-30,2015-07-01,2015-07-30,2015-07-23
15140,2015,140,1,15,11,35,26,6,11,1,20151130,2015-11-30,2015-06-01,2015-06-15,2015-06-11,2015-07-05,2015-06-26,2015-10-26,2015-11-09,2015-11-05,2015-11-29,2015-11-20
15141,2015,141,4,19,2,31,15,2,3,1,20151202,2015-12-02,2015-01-29,2015-02-13,2015-01-27,2015-02-25,2015-02-09,2015-02-26,2015-03-13,2015-02-24,2015-03-25,2015-03-09
15142,2015,142,12,26,22,30,14,3,6,1,20151205,2015-12-05,2015-03-06,2015-03-20,2015-03-16,2015-03-24,2015-03-08,2015-06-12,2015-06-26,2015-06-22,2015-06-30,2015-06-14
15143,2015,143,20,35,33,31,9,11,10,1,20151207,2015-12-07,2015-11-14,2015-11-29,2015-11-27,2015-11-25,2015-11-03,2015-10-17,2015-11-01,2015-10-30,2015-10-28,2015-10-06
15144,2015,144,9,29,24,1,26,11,6,3,20151209,2015-12-09,2015-11-03,2015-11-23,2015-11-18,2015-10-26,2015-11-20,2015-06-09,2015-06-29,2015-06-24,2015-06-01,2015-06-26
15145,2015,145,20,32,7,29,6,12,11,1,20151212,2015-12-12,2015-12-19,2015-12-31,2015-12-06,2015-12-28,2015-12-05,2015-11-14,2015-11-26,2015-11-01,2015-11-23,2015-10-31
15146,2015,146,19,31,15,27,4,4,11,1,20151214,2015-12-14,2015-04-17,2015-04-29,2015-04-13,2015-04-25,2015-04-02,2015-11-13,2015-11-25,2015-11-09,2015-11-21,2015-10-29
15147,2015,147,1,13,2,19,18,8,10,1,20151216,2015-12-16,2015-07-27,2015-08-08,2015-07-28,2015-08-14,2015-08-13,2015-09-28,2015-10-10,2015-09-29,2015-10-16,2015-10-15
15148,2015,148,33,11,8,27,31,8,9,2,20151219,2015-12-19,2015-08-28,2015-08-06,2015-08-03,2015-08-22,2015-08-26,2015-10-02,2015-09-10,2015-09-07,2015-09-26,2015-09-30
15149,2015,149,6,28,10,4,12,8,2,3,20151221,2015-12-21,2015-08-01,2015-08-23,2015-08-05,2015-07-30,2015-08-07,2015-01-31,2015-02-22,2015-02-04,2015-01-29,2015-02-06
15150,2015,150,33,18,13,4,25,7,3,2,20151223,2015-12-23,2015-07-31,2015-07-16,2015-07-11,2015-07-02,2015-07-23,2015-03-27,2015-03-12,2015-03-07,2015-02-26,2015-03-19
15151,2015,151,16,30,35,15,18,1,7,1,20151226,2015-12-26,2015-01-13,2015-01-27,2015-02-01,2015-01-12,2015-01-15,2015-07-14,2015-07-28,2015-08-02,2015-07-13,2015-07-16
15152,2015,152,35,5,22,29,4,2,11,3,20151228,2015-12-28,2015-03-01,2015-01-30,2015-02-16,2015-02-23,2015-01-29,2015-11-29,2015-10-30,2015-11-16,2015-11-23,2015-10-29
15153,2015,153,27,1,22,7,33,2,11,1,20151230,2015-12-30,2015-02-21,2015-01-26,2015-02-16,2015-02-01,2015-02-27,2015-11-21,2015-10-26,2015-11-16,2015-11-01,2015-11-27
16001,2016,1,7,30,20,19,1,5,10,2,20160102,2016-01-02,2016-05-01,2016-05-24,2016-05-14,2016-05-13,2016-04-25,2016-10-02,2016-10-25,2016-10-15,2016-10-14,2016-09-26
16002,2016,2,7,12,25,35,18,9,7,1,20160104,2016-01-04,2016-09-04,2016-09-09,2016-09-22,2016-10-02,2016-09-15,2016-07-03,2016-07-08,2016-07-21,2016-07-31,2016-07-14
16003,2016,3,4,12,22,17,26,7,6,1,20160106,2016-01-06,2016-06-30,2016-07-08,2016-07-18,2016-07-13,2016-07-22,2016-06-02,2016-06-10,2016-06-20,2016-06-15,2016-06-24
16004,2016,4,10,23,20,32,35,9,10,1,20160109,2016-01-09,2016-09-07,2016-09-20,2016-09-17,2016-09-29,2016-10-02,2016-10-05,2016-10-18,2016-10-15,2016-10-27,2016-10-30
16005,2016,5,9,6,20,15,12,11,8,2,20160111,2016-01-11,2016-11-08,2016-11-05,2016-11-19,2016-11-14,2016-11-11,2016-08-09,2016-08-06,2016-08-20,2016-08-15,2016-08-12
16006,2016,6,16,17,14,22,24,2,9,1,20160113,2016-01-13,2016-02-16,2016-02-17,2016-02-14,2016-02-22,2016-02-24,2016-09-13,2016-09-14,2016-09-11,2016-09-19,2016-09-21
16007,2016,7,32,5,2,35,14,3,1,3,20160116,2016-01-16,2016-03-31,2016-03-04,2016-03-01,2016-04-03,2016-03-13,2016-01-28,2016-01-01,2015-12-29,2016-01-31,2016-01-10
16008,2016,8,35,12,5,31,34,5,4,2,20160118,2016-01-18,2016-05-29,2016-05-06,2016-04-29,2016-05-25,2016-05-28,2016-05-01,2016-04-08,2016-04-01,2016-04-27,2016-04-30
16009,2016,9,5,20,17,8,10,12,2,3,20160120,2016-01-20,2016-12-02,2016-12-17,2016-12-14,2016-12-05,2016-12-07,2016-02-05,2016-02-20,2016-02-17,2016-02-08,2016-02-10
16010,2016,10,13,28,15,12,16,2,5,2,20160123,2016-01-23,2016-02-13,2016-02-28,2016-02-15,2016-02-12,2016-02-16,2016-05-07,2016-05-22,2016-05-09,2016-05-06,2016-05-10
16011,2016,11,15,10,8,2,23,5,10,2,20160125,2016-01-25,2016-05-09,2016-05-04,2016-05-02,2016-04-26,2016-05-17,2016-10-10,2016-10-05,2016-10-03,2016-09-27,2016-10-18
16012,2016,12,23,5,28,7,11,3,12,2,20160127,2016-01-27,2016-03-22,2016-03-04,2016-03-27,2016-03-06,2016-03-10,2016-12-20,2016-12-02,2016-12-25,2016-12-04,2016-12-08
16013,2016,13,3,21,23,31,35,11,2,1,20160130,2016-01-30,2016-11-02,2016-11-20,2016-11-22,2016-11-30,2016-12-04,2016-02-03,2016-02-21,2016-02-23,2016-03-02,2016-03-06
16014,2016,14,6,21,24,8,27,10,2,1,20160201,2016-02-01,2016-10-01,2016-10-16,2016-10-19,2016-10-03,2016-10-22,2016-02-06,2016-02-21,2016-02-24,2016-02-08,2016-02-27
16015,2016,15,30,13,1,4,10,9,3,1,20160203,2016-02-03,2016-09-27,2016-09-10,2016-08-29,2016-09-01,2016-09-07,2016-03-29,2016-03-12,2016-02-29,2016-03-03,2016-03-09
16016,2016,16,22,3,32,10,29,5,2,1,20160206,2016-02-06,2016-05-16,2016-04-27,2016-05-26,2016-05-04,2016-05-23,2016-02-22,2016-02-03,2016-03-03,2016-02-10,2016-02-29
16017,2016,17,29,28,24,18,11,5,10,1,20160215,2016-02-15,2016-05-23,2016-05-22,2016-05-18,2016-05-12,2016-05-05,2016-10-24,2016-10-23,2016-10-19,2016-10-13,2016-10-06
16018,2016,18,33,13,27,5,10,11,8,3,20160217,2016-02-17,2016-12-02,2016-11-12,2016-11-26,2016-11-04,2016-11-09,2016-09-02,2016-08-13,2016-08-27,2016-08-05,2016-08-10
16019,2016,19,26,20,15,11,4,9,8,2,20160220,2016-02-20,2016-09-23,2016-09-17,2016-09-12,2016-09-08,2016-09-01,2016-08-26,2016-08-20,2016-08-15,2016-08-11,2016-08-04
16020,2016,20,22,16,29,1,30,2,9,2,20160222,2016-02-22,2016-02-22,2016-02-16,2016-02-29,2016-02-01,2016-03-01,2016-09-19,2016-09-13,2016-09-26,2016-08-29,2016-09-27
16021,2016,21,9,35,1,4,10,11,9,3,20160224,2016-02-24,2016-11-08,2016-12-04,2016-10-31,2016-11-03,2016-11-09,2016-09-06,2016-10-02,2016-08-29,2016-09-01,2016-09-07
16022,2016,22,18,21,30,4,35,11,2,2,20160227,2016-02-27,2016-11-17,2016-11-20,2016-11-29,2016-11-03,2016-12-04,2016-02-18,2016-02-21,2016-03-01,2016-02-04,2016-03-06
16023,2016,23,4,14,9,25,27,6,11,3,20160229,2016-02-29,2016-06-02,2016-06-12,2016-06-07,2016-06-23,2016-06-25,2016-11-03,2016-11-13,2016-11-08,2016-11-24,2016-11-26
16024,2016,24,2,15,11,1,18,8,4,1,20160302,2016-03-02,2016-08-02,2016-08-15,2016-08-11,2016-08-01,2016-08-18,2016-03-29,2016-04-11,2016-04-07,2016-03-28,2016-04-14
16025,2016,25,23,24,6,13,3,7,10,2,20160305,2016-03-05,2016-07-19,2016-07-20,2016-07-02,2016-07-09,2016-06-29,2016-10-18,2016-10-19,2016-10-01,2016-10-08,2016-09-28
16026,2016,26,34,2,6,30,29,7,1,2,20160307,2016-03-07,2016-07-30,2016-06-28,2016-07-02,2016-07-26,2016-07-25,2016-01-30,2015-12-29,2016-01-02,2016-01-26,2016-01-25
16027,2016,27,11,13,15,6,28,6,2,3,20160309,2016-03-09,2016-06-09,2016-06-11,2016-06-13,2016-06-04,2016-06-26,2016-02-11,2016-02-13,2016-02-15,2016-02-06,2016-02-28
16028,2016,28,13,31,18,23,20,6,3,1,20160312,2016-03-12,2016-06-11,2016-06-29,2016-06-16,2016-06-21,2016-06-18,2016-03-12,2016-03-30,2016-03-17,2016-03-22,2016-03-19
16029,2016,29,26,27,32,29,20,12,5,3,20160314,2016-03-14,2016-12-23,2016-12-24,2016-12-29,2016-12-26,2016-12-17,2016-05-20,2016-05-21,2016-05-26,2016-05-23,2016-05-14
16030,2016,30,21,29,19,33,10,6,4,1,20160316,2016-03-16,2016-06-19,2016-06-27,2016-06-17,2016-07-01,2016-06-08,2016-04-17,2016-04-25,2016-04-15,2016-04-29,2016-04-06
16031,2016,31,24,3,27,14,29,11,4,2,20160319,2016-03-19,2016-11-23,2016-11-02,2016-11-26,2016-11-13,2016-11-28,2016-04-20,2016-03-30,2016-04-23,2016-04-10,2016-04-25
16032,2016,32,33,9,14,20,5,12,5,3,20160321,2016-03-21,2016-12-30,2016-12-06,2016-12-11,2016-12-17,2016-12-02,2016-05-27,2016-05-03,2016-05-08,2016-05-14,2016-04-29
16033,2016,33,14,15,31,35,3,10,9,1,20160323,2016-03-23,2016-10-09,2016-10-10,2016-10-26,2016-10-30,2016-09-28,2016-09-11,2016-09-12,2016-09-28,2016-10-02,2016-08-31
16034,2016,34,31,18,32,35,14,10,9,2,20160326,2016-03-26,2016-10-26,2016-10-13,2016-10-27,2016-10-30,2016-10-09,2016-09-28,2016-09-15,2016-09-29,2016-10-02,2016-09-11
16035,2016,35,22,17,29,25,24,9,12,3,20160328,2016-03-28,2016-09-19,2016-09-14,2016-09-26,2016-09-22,2016-09-21,2016-12-19,2016-12-14,2016-12-26,2016-12-22,2016-12-21
16036,2016,36,26,7,30,15,31,3,6,3,20160330,2016-03-30,2016-03-25,2016-03-06,2016-03-29,2016-03-14,2016-03-30,2016-06-24,2016-06-05,2016-06-28,2016-06-13,2016-06-29
16037,2016,37,13,34,5,24,3,3,5,3,20160402,2016-04-02,2016-03-12,2016-04-02,2016-03-04,2016-03-23,2016-03-02,2016-05-07,2016-05-28,2016-04-29,2016-05-18,2016-04-27
16038,2016,38,33,3,15,9,7,12,5,1,20160404,2016-04-04,2016-12-30,2016-11-30,2016-12-12,2016-12-06,2016-12-04,2016-05-27,2016-04-27,2016-05-09,2016-05-03,2016-05-01
16039,2016,39,1,28,22,16,8,4,5,2,20160406,2016-04-06,2016-03-28,2016-04-24,2016-04-18,2016-04-12,2016-04-04,2016-04-25,2016-05-22,2016-05-16,2016-05-10,2016-05-02
16040,2016,40,35,29,20,22,30,6,1,3,20160409,2016-04-09,2016-07-03,2016-06-27,2016-06-18,2016-06-20,2016-06-28,2016-01-31,2016-01-25,2016-01-16,2016-01-18,2016-01-26
16041,2016,41,27,24,23,34,12,3,6,1,20160411,2016-04-11,2016-03-26,2016-03-23,2016-03-22,2016-04-02,2016-03-11,2016-06-25,2016-06-22,2016-06-21,2016-07-02,2016-06-10
16042,2016,42,24,6,19,2,8,6,1,3,20160413,2016-04-13,2016-06-22,2016-06-04,2016-06-17,2016-05-31,2016-06-06,2016-01-20,2016-01-02,2016-01-15,2015-12-29,2016-01-04
16043,2016,43,16,9,33,1,34,9,12,3,20160416,2016-04-16,2016-09-13,2016-09-06,2016-09-30,2016-08-29,2016-10-01,2016-12-13,2016-12-06,2016-12-30,2016-11-28,2016-12-31
16044,2016,44,20,10,1,31,6,11,5,2,20160418,2016-04-18,2016-11-19,2016-11-09,2016-10-31,2016-11-30,2016-11-05,2016-05-14,2016-05-04,2016-04-25,2016-05-25,2016-04-30
16045,2016,45,30,33,25,7,11,2,8,2,20160420,2016-04-20,2016-03-01,2016-03-04,2016-02-25,2016-02-07,2016-02-11,2016-08-30,2016-09-02,2016-08-25,2016-08-07,2016-08-11
16046,2016,46,19,22,34,3,32,12,8,3,20160423,2016-04-23,2016-12-16,2016-12-19,2016-12-31,2016-11-30,2016-12-29,2016-08-19,2016-08-22,2016-09-03,2016-08-03,2016-09-01
16047,2016,47,23,3,29,32,2,9,5,1,20160425,2016-04-25,2016-09-20,2016-08-31,2016-09-26,2016-09-29,2016-08-30,2016-05-17,2016-04-27,2016-05-23,2016-05-26,2016-04-26
16048,2016,48,12,25,17,27,4,10,4,1,20160427,2016-04-27,2016-10-07,2016-10-20,2016-10-12,2016-10-22,2016-09-29,2016-04-08,2016-04-21,2016-04-13,2016-04-23,2016-03-31
16049,2016,49,5,33,3,4,27,9,4,3,20160430,2016-04-30,2016-09-02,2016-09-30,2016-08-31,2016-09-01,2016-09-24,2016-04-01,2016-04-29,2016-03-30,2016-03-31,2016-04-23
16050,2016,50,17,21,35,29,7,5,4,2,20160502,2016-05-02,2016-05-11,2016-05-15,2016-05-29,2016-05-23,2016-05-01,2016-04-13,2016-04-17,2016-05-01,2016-04-25,2016-04-03
16051,2016,51,21,24,23,16,32,7,8,1,20160504,2016-05-04,2016-07-17,2016-07-20,2016-07-19,2016-07-12,2016-07-28,2016-08-21,2016-08-24,2016-08-23,2016-08-16,2016-09-01
16052,2016,52,14,33,19,20,8,11,10,3,20160507,2016-05-07,2016-11-13,2016-12-02,2016-11-18,2016-11-19,2016-11-07,2016-10-09,2016-10-28,2016-10-14,2016-10-15,2016-10-03
16053,2016,53,13,30,35,4,15,5,3,1,20160509,2016-05-09,2016-05-07,2016-05-24,2016-05-29,2016-04-28,2016-05-09,2016-03-12,2016-03-29,2016-04-03,2016-03-03,2016-03-14
16054,2016,54,5,30,9,21,2,6,7,3,20160511,2016-05-11,2016-06-03,2016-06-28,2016-06-07,2016-06-19,2016-05-31,2016-07-01,2016-07-26,2016-07-05,2016-07-17,2016-06-28
16055,2016,55,21,34,6,30,27,4,9,3,20160514,2016-05-14,2016-04-17,2016-04-30,2016-04-02,2016-04-26,2016-04-23,2016-09-18,2016-10-01,2016-09-03,2016-09-27,2016-09-24
16056,2016,56,12,35,10,14,31,4,5,3,20160516,2016-05-16,2016-04-08,2016-05-01,2016-04-06,2016-04-10,2016-04-27,2016-05-06,2016-05-29,2016-05-04,2016-05-08,2016-05-25
16057,2016,57,17,30,23,8,19,3,8,1,20160518,2016-05-18,2016-03-16,2016-03-29,2016-03-22,2016-03-07,2016-03-18,2016-08-17,2016-08-30,2016-08-23,2016-08-08,2016-08-19
16058,2016,58,23,28,15,2,17,9,5,3,20160521,2016-05-21,2016-09-20,2016-09-25,2016-09-12,2016-08-30,2016-09-14,2016-05-17,2016-05-22,2016-05-09,2016-04-26,2016-05-11
16059,2016,59,33,2,28,10,27,5,7,1,20160523,2016-05-23,2016-05-27,2016-04-26,2016-05-22,2016-05-04,2016-05-21,2016-07-29,2016-06-28,2016-07-24,2016-07-06,2016-07-23
16060,2016,60,22,34,2,27,6,11,8,1,20160525,2016-05-25,2016-11-21,2016-12-03,2016-11-01,2016-11-26,2016-11-05,2016-08-22,2016-09-03,2016-08-02,2016-08-27,2016-08-06
16061,2016,61,23,21,15,9,17,12,7,3,20160528,2016-05-28,2016-12-20,2016-12-18,2016-12-12,2016-12-06,2016-12-14,2016-07-19,2016-07-17,2016-07-11,2016-07-05,2016-07-13
16062,2016,62,14,35,2,15,10,1,9,2,20160530,2016-05-30,2016-01-10,2016-01-31,2015-12-29,2016-01-11,2016-01-06,2016-09-11,2016-10-02,2016-08-30,2016-09-12,2016-09-07
16063,2016,63,35,22,12,27,8,9,5,3,20160601,2016-06-01,2016-10-02,2016-09-19,2016-09-09,2016-09-24,2016-09-05,2016-05-29,2016-05-16,2016-05-06,2016-05-21,2016-05-02
16064,2016,64,2,1,18,35,10,5,11,3,20160604,2016-06-04,2016-04-26,2016-04-25,2016-05-12,2016-05-29,2016-05-04,2016-11-01,2016-10-31,2016-11-17,2016-12-04,2016-11-09
16065,2016,65,18,1,24,22,9,11,12,2,20160606,2016-06-06,2016-11-17,2016-10-31,2016-11-23,2016-11-21,2016-11-08,2016-12-15,2016-11-28,2016-12-21,2016-12-19,2016-12-06
16066,2016,66,29,31,28,33,10,11,5,3,20160608,2016-06-08,2016-11-28,2016-11-30,2016-11-27,2016-12-02,2016-11-09,2016-05-23,2016-05-25,2016-05-22,2016-05-27,2016-05-04
16067,2016,67,2,19,11,13,8,2,8,3,20160611,2016-06-11,2016-02-02,2016-02-19,2016-02-11,2016-02-13,2016-02-08,2016-08-02,2016-08-19,2016-08-11,2016-08-13,2016-08-08
16068,2016,68,22,26,5,34,7,12,7,3,20160613,2016-06-13,2016-12-19,2016-12-23,2016-12-02,2016-12-31,2016-12-04,2016-07-18,2016-07-22,2016-07-01,2016-07-30,2016-07-03
16069,2016,69,17,19,14,30,23,9,2,2,20160615,2016-06-15,2016-09-14,2016-09-16,2016-09-11,2016-09-27,2016-09-20,2016-02-17,2016-02-19,2016-02-14,2016-03-01,2016-02-23
16070,2016,70,9,23,2,13,19,7,5,1,20160618,2016-06-18,2016-07-05,2016-07-19,2016-06-28,2016-07-09,2016-07-15,2016-05-03,2016-05-17,2016-04-26,2016-05-07,2016-05-13
16071,2016,71,15,20,19,33,8,7,12,2,20160620,2016-06-20,2016-07-11,2016-07-16,2016-07-15,2016-07-29,2016-07-04,2016-12-12,2016-12-17,2016-12-16,2016-12-30,2016-12-05
16072,2016,72,20,31,26,16,24,9,4,2,20160622,2016-06-22,2016-09-17,2016-09-28,2016-09-23,2016-09-13,2016-09-21,2016-04-16,2016-04-27,2016-04-22,2016-04-12,2016-04-20
16073,2016,73,24,14,17,27,7,8,10,3,20160625,2016-06-25,2016-08-24,2016-08-14,2016-08-17,2016-08-27,2016-08-07,2016-10-19,2016-10-09,2016-10-12,2016-10-22,2016-10-02
16074,2016,74,5,14,1,11,7,8,3,2,20160627,2016-06-27,2016-08-05,2016-08-14,2016-08-01,2016-08-11,2016-08-07,2016-03-04,2016-03-13,2016-02-29,2016-03-10,2016-03-06
16075,2016,75,3,7,17,22,31,8,12,2,20160629,2016-06-29,2016-08-03,2016-08-07,2016-08-17,2016-08-22,2016-08-31,2016-11-30,2016-12-04,2016-12-14,2016-12-19,2016-12-28
16076,2016,76,8,31,3,10,17,5,6,3,20160702,2016-07-02,2016-05-02,2016-05-25,2016-04-27,2016-05-04,2016-05-11,2016-06-06,2016-06-29,2016-06-01,2016-06-08,2016-06-15
16077,2016,77,16,35,14,9,11,5,2,3,20160704,2016-07-04,2016-05-10,2016-05-29,2016-05-08,2016-05-03,2016-05-05,2016-02-16,2016-03-06,2016-02-14,2016-02-09,2016-02-11
16078,2016,78,31,18,29,7,35,5,11,2,20160706,2016-07-06,2016-05-25,2016-05-12,2016-05-23,2016-05-01,2016-05-29,2016-11-30,2016-11-17,2016-11-28,2016-11-06,2016-12-04
16079,2016,79,14,20,15,7,27,10,5,3,20160709,2016-07-09,2016-10-09,2016-10-15,2016-10-10,2016-10-02,2016-10-22,2016-05-08,2016-05-14,2016-05-09,2016-05-01,2016-05-21
16080,2016,80,33,30,15,20,29,12,7,3,20160711,2016-07-11,2016-12-30,2016-12-27,2016-12-12,2016-12-17,2016-12-26,2016-07-29,2016-07-26,2016-07-11,2016-07-16,2016-07-25
16081,2016,81,18,21,6,7,33,8,3,1,20160713,2016-07-13,2016-08-18,2016-08-21,2016-08-06,2016-08-07,2016-09-02,2016-03-17,2016-03-20,2016-03-05,2016-03-06,2016-04-01
16082,2016,82,8,23,3,29,28,7,2,2,20160716,2016-07-16,2016-07-04,2016-07-19,2016-06-29,2016-07-25,2016-07-24,2016-02-08,2016-02-23,2016-02-03,2016-02-29,2016-02-28
